DSCC1,ENSG00000136982
MPV17,ENSG00000115204
TMPRSS11E,ENSG00000087128
SLX1B,ENSG00000181625
TAC3,ENSG00000166863
FBXO39,ENSG00000177294
PRR22,ENSG00000212123
MAF1,ENSG00000179632
PBRM1,ENSG00000163939
CLDN16,ENSG00000113946
TSEN15,ENSG00000198860
ARHGEF10,ENSG00000104728
APOBEC3H,ENSG00000100298
KY,ENSG00000174611
ARSD,ENSG00000006756
COX20,ENSG00000203667
CSH1,ENSG00000136488
MAGEA11,ENSG00000185247
MGST3,ENSG00000143198
GALNT6,ENSG00000139629
BPNT1,ENSG00000162813
KRT23,ENSG00000108244
NDUFAF1,ENSG00000137806
NCF2,ENSG00000116701
VWA7,ENSG00000204396
EGFL6,ENSG00000198759
ASMTL,ENSG00000169093
IRF7,ENSG00000185507
RELA,ENSG00000173039
MSL2,ENSG00000174579
HSPE1,ENSG00000115541
MMP14,ENSG00000157227
CTRL,ENSG00000141086
ZSCAN30,ENSG00000186814
SLC10A3,ENSG00000126903
SLC25A37,ENSG00000147454
RLIM,ENSG00000131263
EDN1,ENSG00000078401
ERMP1,ENSG00000099219
IGFL4,ENSG00000204869
YIPF6,ENSG00000181704
PLCB1,ENSG00000182621
RNASE3,ENSG00000169397
AIPL1,ENSG00000129221
C3orf38,ENSG00000179021
RAC3,ENSG00000169750
GTPBP8,ENSG00000163607
BCL2L2-PABPN1,ENSG00000258643
VPS37A,ENSG00000155975
MAT1A,ENSG00000151224
CHKB-CPT1B,ENSG00000254413
BTBD8,ENSG00000189195
LPO,ENSG00000167419
UQCR10,ENSG00000184076
FBXW10,ENSG00000171931
PDE7A,ENSG00000205268
HIP1,ENSG00000127946
GSKIP,ENSG00000100744
TROAP,ENSG00000135451
ATP12A,ENSG00000075673
RAET1E,ENSG00000164520
IL4I1,ENSG00000104951
GNPNAT1,ENSG00000100522
SLC38A11,ENSG00000169507
LAP3,ENSG00000002549
EPHB2,ENSG00000133216
KLHL40,ENSG00000157119
EFNA4,ENSG00000243364
CCDC181,ENSG00000117477
LIMCH1,ENSG00000064042
PLCD3,ENSG00000161714
HNRNPR,ENSG00000125944
GNB1L,ENSG00000185838
PPP1R14B,ENSG00000173457
SUCLG1,ENSG00000163541
PABPN1,ENSG00000100836
SLC28A2,ENSG00000137860
NT5DC3,ENSG00000111696
PKM,ENSG00000067225
FSD1,ENSG00000105255
HFM1,ENSG00000162669
NFIB,ENSG00000147862
NACAD,ENSG00000136274
SFSWAP,ENSG00000061936
ATP2C2,ENSG00000064270
ALDH1A1,ENSG00000165092
CCT2,ENSG00000166226
LMOD1,ENSG00000163431
CHMP4C,ENSG00000164695
RNF187,ENSG00000168159
SLC35C1,ENSG00000181830
LSP1,ENSG00000130592
TSPAN17,ENSG00000048140
PAXIP1,ENSG00000157212
UBE2G1,ENSG00000132388
DMD,ENSG00000198947
EID2,ENSG00000176396
STK35,ENSG00000125834
TMEM229A,ENSG00000234224
TRAM1L1,ENSG00000174599
TPO,ENSG00000115705
ZNF726,ENSG00000213967
HLA-DQA2,ENSG00000237541
IFITM3,ENSG00000142089
ART4,ENSG00000111339
MED26,ENSG00000105085
PEX16,ENSG00000121680
MAP1S,ENSG00000130479
ARAP1,ENSG00000186635
ZNF93,ENSG00000184635
BRICD5,ENSG00000182685
LAIR1,ENSG00000167613
WIF1,ENSG00000156076
AATK,ENSG00000181409
RPS10,ENSG00000124614
ASAP1,ENSG00000153317
HIST2H3PS2,ENSG00000203818
FGFBP3,ENSG00000174721
STK3,ENSG00000104375
TFDP2,ENSG00000114126
OSBPL1A,ENSG00000141447
MRPS18A,ENSG00000096080
GPR84,ENSG00000139572
ERVMER34-1,ENSG00000226887
ANKRD36,ENSG00000135976
CAMKK2,ENSG00000110931
AGBL2,ENSG00000165923
NOTCH2,ENSG00000134250
GPR183,ENSG00000169508
MAP2K7,ENSG00000076984
TGFBR2,ENSG00000163513
PLP2,ENSG00000102007
PLEKHA3,ENSG00000116095
MAGEB5,ENSG00000188408
OR51B4,ENSG00000183251
PHLDA1,ENSG00000139289
SORD,ENSG00000140263
MUC15,ENSG00000169550
ZNF623,ENSG00000183309
MTNR1B,ENSG00000134640
C15orf41,ENSG00000186073
TMEM53,ENSG00000126106
ABRACL,ENSG00000146386
ITGA7,ENSG00000135424
DUSP10,ENSG00000143507
ROBO4,ENSG00000154133
TCF7L2,ENSG00000148737
KBTBD3,ENSG00000182359
PTK7,ENSG00000112655
IDH3G,ENSG00000067829
LCE3B,ENSG00000187238
CCBE1,ENSG00000183287
MMP24,ENSG00000125966
TUBGCP4,ENSG00000137822
NKX2-8,ENSG00000136327
TAC4,ENSG00000176358
ADA,ENSG00000196839
SLC12A4,ENSG00000124067
AJAP1,ENSG00000196581
LDHA,ENSG00000134333
ANKRD34B,ENSG00000189127
RFC1,ENSG00000035928
PNRC1,ENSG00000146278
TYSND1,ENSG00000156521
DAXX,ENSG00000204209
PASD1,ENSG00000166049
GSTM3,ENSG00000134202
CLSTN2,ENSG00000158258
CMYA5,ENSG00000164309
FBXO4,ENSG00000151876
RILP,ENSG00000167705
TSKS,ENSG00000126467
H3F3C,ENSG00000188375
NHS,ENSG00000188158
TBK1,ENSG00000183735
NUDC,ENSG00000090273
NUDT19,ENSG00000213965
NOL12,ENSG00000273899
CPSF4,ENSG00000160917
RTN1,ENSG00000139970
TARS2,ENSG00000143374
HIST1H4K,ENSG00000273542
DBX1,ENSG00000109851
BRI3BP,ENSG00000184992
FAT1,ENSG00000083857
SLC35D3,ENSG00000182747
MPPED1,ENSG00000186732
MAPK4,ENSG00000141639
NXN,ENSG00000167693
VTA1,ENSG00000009844
CXCR5,ENSG00000160683
CMC2,ENSG00000103121
MAPK15,ENSG00000181085
GOLGA6L10,ENSG00000278662
TFPI2,ENSG00000105825
FAM57B,ENSG00000149926
PCDHGA6,ENSG00000253731
KRT84,ENSG00000161849
WAC,ENSG00000095787
CDK14,ENSG00000058091
LSG1,ENSG00000041802
KBTBD4,ENSG00000123444
SOD2,ENSG00000112096
GALNT16,ENSG00000100626
VHL,ENSG00000134086
DOK2,ENSG00000147443
TOP1,ENSG00000198900
PHF10,ENSG00000130024
SENP5,ENSG00000119231
LGALS8,ENSG00000116977
C7orf33,ENSG00000170279
IRAK3,ENSG00000090376
ZNF425,ENSG00000204947
CAMKK1,ENSG00000004660
KLHL11,ENSG00000178502
AHCYL2,ENSG00000158467
SH2D6,ENSG00000152292
HPS4,ENSG00000100099
MYH13,ENSG00000006788
MXI1,ENSG00000119950
SLC28A3,ENSG00000197506
RPS6KA3,ENSG00000177189
RNF103-CHMP3,ENSG00000249884
RANBP6,ENSG00000137040
S100A10,ENSG00000197747
CGB1,ENSG00000267631
PGK2,ENSG00000170950
FBXL3,ENSG00000005812
KRT4,ENSG00000170477
KIAA2013,ENSG00000116685
GINS4,ENSG00000147536
LRBA,ENSG00000198589
PAX2,ENSG00000075891
COL4A3BP,ENSG00000113163
RGPD8,ENSG00000169629
C1orf174,ENSG00000198912
TBX15,ENSG00000092607
ABCA10,ENSG00000154263
KRT6B,ENSG00000185479
GART,ENSG00000159131
CABIN1,ENSG00000099991
PRPS1,ENSG00000147224
MRPL17,ENSG00000158042
ZNF347,ENSG00000197937
C6orf203,ENSG00000130349
RNF4,ENSG00000063978
ACP5,ENSG00000102575
COG1,ENSG00000166685
BLOC1S2,ENSG00000196072
SEC14L1,ENSG00000129657
CNOT2,ENSG00000111596
KCNMB4,ENSG00000135643
TRIB2,ENSG00000071575
KRTAP5-3,ENSG00000196224
RHOB,ENSG00000143878
EFNA5,ENSG00000184349
DNAH5,ENSG00000039139
DZIP1L,ENSG00000158163
GPR78,ENSG00000155269
CD38,ENSG00000004468
RAB5B,ENSG00000111540
CHST9,ENSG00000154080
OXR1,ENSG00000164830
BTG3,ENSG00000154640
IQCD,ENSG00000166578
DHX36,ENSG00000174953
PIAS2,ENSG00000078043
ZNF728,ENSG00000269067
TTC3,ENSG00000182670
ID3,ENSG00000117318
HIPK3,ENSG00000110422
MAML2,ENSG00000184384
ERN2,ENSG00000134398
HEPH,ENSG00000089472
UCHL1,ENSG00000154277
TTC19,ENSG00000011295
C12orf4,ENSG00000047621
MYCN,ENSG00000134323
UGT8,ENSG00000174607
ANKHD1-EIF4EBP3,ENSG00000254996
TCAIM,ENSG00000179152
GNG10,ENSG00000242616
SLC7A14,ENSG00000013293
LOXL3,ENSG00000115318
TAP2,ENSG00000204267
COL9A2,ENSG00000049089
ABCD4,ENSG00000119688
NDUFV1,ENSG00000167792
BRPF3,ENSG00000096070
C8orf48,ENSG00000164743
ZDBF2,ENSG00000204186
C20orf141,ENSG00000258713
CORIN,ENSG00000145244
RNF213,ENSG00000173821
DHTKD1,ENSG00000181192
PF4,ENSG00000163737
TBC1D2B,ENSG00000167202
UCK1,ENSG00000130717
CARD17,ENSG00000255221
DHRS4-AS1,ENSG00000215256
CENPE,ENSG00000138778
LRP4,ENSG00000134569
ZDHHC7,ENSG00000153786
KLHDC7B,ENSG00000130487
ANKRD7,ENSG00000106013
APC2,ENSG00000115266
MBNL1,ENSG00000152601
CCDC153,ENSG00000248712
BATF,ENSG00000156127
FYCO1,ENSG00000163820
PTGR1,ENSG00000106853
TRAPPC11,ENSG00000168538
ZNF460,ENSG00000197714
LRWD1,ENSG00000161036
PGLYRP2,ENSG00000161031
EXTL3,ENSG00000012232
SP9,ENSG00000217236
SLC39A6,ENSG00000141424
CACYBP,ENSG00000116161
STK25,ENSG00000115694
C10orf90,ENSG00000154493
OAZ2,ENSG00000180304
ZRANB3,ENSG00000121988
KRTAP19-7,ENSG00000244362
ADAM32,ENSG00000197140
C16orf70,ENSG00000125149
TMEM175,ENSG00000127419
ATRN,ENSG00000088812
TSPAN31,ENSG00000135452
USP9X,ENSG00000124486
LSM7,ENSG00000130332
CYP8B1,ENSG00000180432
ZNF416,ENSG00000083817
HAND2,ENSG00000164107
ABCB5,ENSG00000004846
P4HB,ENSG00000185624
CDKN2AIP,ENSG00000168564
SCN11A,ENSG00000168356
GABRB2,ENSG00000145864
CCDC40,ENSG00000141519
BEX2,ENSG00000133134
LGALS9C,ENSG00000171916
MTMR1,ENSG00000063601
TMEM9B,ENSG00000175348
CDC42SE2,ENSG00000158985
C1orf35,ENSG00000143793
SEC23B,ENSG00000101310
GRIK1,ENSG00000171189
MYL3,ENSG00000160808
TGIF2LX,ENSG00000153779
XKRX,ENSG00000182489
GRHL2,ENSG00000083307
PHKG1,ENSG00000164776
OPA3,ENSG00000125741
TINAG,ENSG00000137251
ERCC2,ENSG00000104884
ZNF177,ENSG00000188629
MC3R,ENSG00000124089
CRYGD,ENSG00000118231
GLI4,ENSG00000250571
APEH,ENSG00000164062
PPM1D,ENSG00000170836
TRIM50,ENSG00000146755
DDX53,ENSG00000184735
CCDC138,ENSG00000163006
SLX4,ENSG00000188827
CTSZ,ENSG00000101160
TMEM204,ENSG00000131634
BEND5,ENSG00000162373
THOC1,ENSG00000079134
RNF128,ENSG00000133135
VAPA,ENSG00000101558
CCDC88B,ENSG00000168071
CAD,ENSG00000084774
PARD6A,ENSG00000102981
DTD1,ENSG00000125821
DDX49,ENSG00000105671
FCRL2,ENSG00000132704
PIGM,ENSG00000143315
MTCP1,ENSG00000214827
SNX18,ENSG00000178996
B9D2,ENSG00000123810
ZNF217,ENSG00000171940
COPS2,ENSG00000166200
HPCA,ENSG00000121905
DGCR6L,ENSG00000128185
AP1M1,ENSG00000072958
UGT2A1,ENSG00000173610
JOSD2,ENSG00000161677
EIF2B4,ENSG00000115211
COX6A1P2,ENSG00000226976
CBWD1,ENSG00000172785
HIVEP3,ENSG00000127124
SLC46A3,ENSG00000139508
ZNF597,ENSG00000167981
RINT1,ENSG00000135249
SULF1,ENSG00000137573
NAA60,ENSG00000122390
PSAP,ENSG00000197746
RAP1A,ENSG00000116473
ANKRD61,ENSG00000157999
MBD6,ENSG00000166987
RANBP3,ENSG00000031823
YTHDC2,ENSG00000047188
TRPM4,ENSG00000130529
PXDC1,ENSG00000168994
ACSL5,ENSG00000197142
VSTM4,ENSG00000165633
SOX4,ENSG00000124766
NEFM,ENSG00000104722
STYX,ENSG00000198252
USH1C,ENSG00000006611
ZSCAN32,ENSG00000140987
AKR7A3,ENSG00000162482
RAB35,ENSG00000111737
EMC1,ENSG00000127463
IFT74,ENSG00000096872
SLC4A1AP,ENSG00000163798
DNAH11,ENSG00000105877
ACAD11,ENSG00000240303
PLEKHO2,ENSG00000241839
GDF5,ENSG00000125965
TUBB6,ENSG00000176014
TIMP3,ENSG00000100234
PGF,ENSG00000119630
PTMS,ENSG00000159335
RNF8,ENSG00000112130
TBC1D3H,ENSG00000274226
ANO5,ENSG00000171714
MPP3,ENSG00000161647
PRMT1,ENSG00000126457
NOC4L,ENSG00000184967
TCF4,ENSG00000196628
FAM120C,ENSG00000184083
GPR52,ENSG00000203737
DGCR8,ENSG00000128191
RBFOX2,ENSG00000100320
TRPV2,ENSG00000187688
PPP2CB,ENSG00000104695
LAPTM5,ENSG00000162511
AJUBA,ENSG00000129474
ZBED6,ENSG00000257315
CHI3L2,ENSG00000064886
MYH15,ENSG00000144821
NMU,ENSG00000109255
MPP7,ENSG00000150054
IL4,ENSG00000113520
GATA2,ENSG00000179348
FCRL6,ENSG00000181036
LRRN4,ENSG00000125872
UTP3,ENSG00000132467
STK4,ENSG00000101109
KCNK5,ENSG00000164626
MIPOL1,ENSG00000151338
DLX2,ENSG00000115844
ZC3HC1,ENSG00000091732
HSPBAP1,ENSG00000169087
CYP27B1,ENSG00000111012
ARHGAP8,ENSG00000241484
CTTNBP2,ENSG00000077063
SLC25A21-AS1,ENSG00000258708
MAML1,ENSG00000161021
SLC6A16,ENSG00000063127
PIGB,ENSG00000069943
RP1,ENSG00000104237
FGFR3,ENSG00000068078
HOXD4,ENSG00000170166
NUP62,ENSG00000213024
BMP10,ENSG00000163217
TUSC3,ENSG00000104723
SPRR2E,ENSG00000203785
GPR75-ASB3,ENSG00000270898
TIGD4,ENSG00000169989
CCDC80,ENSG00000091986
PPP5D1,ENSG00000230510
REG1A,ENSG00000115386
ALPL,ENSG00000162551
ASB14,ENSG00000239388
PHF13,ENSG00000116273
APOBEC3B,ENSG00000179750
POMT1,ENSG00000130714
KLF15,ENSG00000163884
TMA7,ENSG00000232112
S100A16,ENSG00000188643
GSTT2,ENSG00000099984
PTDSS1,ENSG00000156471
NHP2,ENSG00000145912
DVL2,ENSG00000004975
C8orf37,ENSG00000156172
LPAR1,ENSG00000198121
PRPF6,ENSG00000101161
IRAK1,ENSG00000184216
CYP3A43,ENSG00000021461
HIC2,ENSG00000169635
UGT3A2,ENSG00000168671
RPS14,ENSG00000164587
IFI27L1,ENSG00000165948
EDC3,ENSG00000179151
GOLGA6L4,ENSG00000184206
HIST1H2BI,ENSG00000278588
XRCC6,ENSG00000196419
DLK1,ENSG00000185559
C3orf70,ENSG00000187068
CLDN7,ENSG00000181885
BACE1,ENSG00000186318
BPTF,ENSG00000171634
PTGER2,ENSG00000125384
FAT3,ENSG00000165323
DNAJB6,ENSG00000105993
SIGLEC6,ENSG00000105492
UBA52,ENSG00000221983
GTF2A1,ENSG00000165417
PDPK1,ENSG00000140992
TAF4B,ENSG00000141384
ITGAL,ENSG00000005844
KIRREL2,ENSG00000126259
ESRP2,ENSG00000103067
MCMBP,ENSG00000197771
C1S,ENSG00000182326
NKAIN2,ENSG00000188580
AMELY,ENSG00000099721
STAT5A,ENSG00000126561
GREM2,ENSG00000180875
CDK13,ENSG00000065883
C17orf67,ENSG00000214226
DUSP22,ENSG00000112679
TXNDC11,ENSG00000153066
MRPL46,ENSG00000259494
TRIM28,ENSG00000130726
CD151,ENSG00000177697
RPS29,ENSG00000213741
PRELP,ENSG00000188783
PI15,ENSG00000137558
ACOT12,ENSG00000172497
GALNT8,ENSG00000130035
EPHA5,ENSG00000145242
HLA-B,ENSG00000234745
LMO3,ENSG00000048540
MSH2,ENSG00000095002
FAM124B,ENSG00000124019
NBPF12,ENSG00000268043
TMEM69,ENSG00000159596
MRPS18C,ENSG00000163319
CLEC2L,ENSG00000236279
MIER2,ENSG00000105556
NFE2L1,ENSG00000082641
CYP21A2,ENSG00000231852
NPEPPS,ENSG00000141279
SERBP1,ENSG00000142864
PCDHB2,ENSG00000112852
LCN1,ENSG00000160349
TNMD,ENSG00000000005
GOLGA1,ENSG00000136935
FAM83A,ENSG00000147689
EIF3K,ENSG00000178982
APLF,ENSG00000169621
VNN2,ENSG00000112303
SPTLC3,ENSG00000172296
SPATA12,ENSG00000186451
AK8,ENSG00000165695
VWA5A,ENSG00000110002
POLRMT,ENSG00000099821
OLFM2,ENSG00000105088
LGALS3BP,ENSG00000108679
NUCB1,ENSG00000104805
GYPC,ENSG00000136732
ZNF557,ENSG00000130544
BMPR1B,ENSG00000138696
TFAM,ENSG00000108064
DVL1,ENSG00000107404
SLC35B1,ENSG00000121073
ALDOA,ENSG00000149925
COL4A6,ENSG00000197565
NDUFAF2,ENSG00000164182
MAK16,ENSG00000198042
ASB1,ENSG00000065802
KLF14,ENSG00000266265
KCNK10,ENSG00000100433
CLINT1,ENSG00000113282
FAM227B,ENSG00000166262
PPAT,ENSG00000128059
CFP,ENSG00000126759
EIF2AK4,ENSG00000128829
SLAMF1,ENSG00000117090
CCT6B,ENSG00000132141
NDC1,ENSG00000058804
GNA11,ENSG00000088256
SYS1-DBNDD2,ENSG00000254806
ACTA2,ENSG00000107796
CBL,ENSG00000110395
ELP4,ENSG00000109911
ARSI,ENSG00000183876
PPP3R1,ENSG00000221823
ZNF75A,ENSG00000162086
OR7C1,ENSG00000127530
TOX4,ENSG00000092203
TSPY2,ENSG00000168757
RABGAP1L,ENSG00000152061
TRRAP,ENSG00000196367
TNFRSF19,ENSG00000127863
SCARB2,ENSG00000138760
SNRNP200,ENSG00000144028
MCRS1,ENSG00000187778
C8orf49,ENSG00000255394
PCDHA11,ENSG00000249158
MYO1C,ENSG00000197879
WNT2,ENSG00000105989
LALBA,ENSG00000167531
IL17D,ENSG00000172458
C4orf3,ENSG00000164096
PPTC7,ENSG00000196850
ABCA12,ENSG00000144452
AADAC,ENSG00000114771
DENND1B,ENSG00000213047
RIC3,ENSG00000166405
CCDC63,ENSG00000173093
RHEB,ENSG00000106615
LAMP5,ENSG00000125869
CCNG2,ENSG00000138764
TRAPPC3L,ENSG00000173626
NRSN1,ENSG00000152954
TMED6,ENSG00000157315
ASCC1,ENSG00000138303
DYDC2,ENSG00000133665
KLRC4-KLRK1,ENSG00000255819
FKTN,ENSG00000106692
XIRP2,ENSG00000163092
CYB5A,ENSG00000166347
CSAD,ENSG00000139631
CSPP1,ENSG00000104218
SLC25A36,ENSG00000114120
CSRP2,ENSG00000175183
RBX1,ENSG00000100387
CASP2,ENSG00000106144
KCTD2,ENSG00000180901
PRKCB,ENSG00000166501
ZDHHC15,ENSG00000102383
OGFOD1,ENSG00000087263
CAPN2,ENSG00000162909
SNRNP25,ENSG00000161981
SLC39A10,ENSG00000196950
UBN2,ENSG00000157741
SRGAP1,ENSG00000196935
STK39,ENSG00000198648
CORO1A,ENSG00000102879
NRN1L,ENSG00000188038
FNBP1L,ENSG00000137942
EXOC1,ENSG00000090989
GZMH,ENSG00000100450
ZNF417,ENSG00000173480
CACNA1G,ENSG00000006283
SLC26A6,ENSG00000225697
MID1IP1,ENSG00000165175
ME3,ENSG00000151376
C11orf54,ENSG00000182919
POLR2E,ENSG00000099817
PARP6,ENSG00000137817
ABTB2,ENSG00000166016
PSME3,ENSG00000131467
EGLN3,ENSG00000129521
ING5,ENSG00000168395
PCDHA3,ENSG00000255408
POFUT1,ENSG00000101346
RNF111,ENSG00000157450
ELMOD1,ENSG00000110675
BOK,ENSG00000176720
ATG2A,ENSG00000110046
KIDINS220,ENSG00000134313
ZNF16,ENSG00000170631
FAM156A,ENSG00000268350
SLC35A2,ENSG00000102100
SULT1B1,ENSG00000173597
OR2A42,ENSG00000212807
RPS2,ENSG00000140988
KIAA1191,ENSG00000122203
SLC25A16,ENSG00000122912
DNAJC25-GNG10,ENSG00000244115
ZNF555,ENSG00000186300
PCDH20,ENSG00000280165
MAPK11,ENSG00000185386
ZNF493,ENSG00000196268
G0S2,ENSG00000123689
CLDND2,ENSG00000160318
HSD3B7,ENSG00000099377
TSPAN19,ENSG00000231738
NDUFB2,ENSG00000090266
EI24,ENSG00000149547
ALAD,ENSG00000148218
TRPM2,ENSG00000142185
RHOBTB1,ENSG00000072422
PPM1B,ENSG00000138032
LYPD6B,ENSG00000150556
AGAP1,ENSG00000157985
FCER1A,ENSG00000179639
PTPRN,ENSG00000054356
ARIH2,ENSG00000177479
CDK10,ENSG00000185324
PARVG,ENSG00000138964
IQCA1,ENSG00000132321
KLHL34,ENSG00000185915
C11orf87,ENSG00000185742
NXF2,ENSG00000269405
TMSB15B,ENSG00000158427
ITM2A,ENSG00000078596
FAM106A,ENSG00000273018
ZNF556,ENSG00000172000
HCN3,ENSG00000143630
SSBP3-AS1,ENSG00000198711
LRRC8C,ENSG00000171488
EHMT2,ENSG00000204371
PSMB6,ENSG00000142507
POU2AF1,ENSG00000110777
AOX1,ENSG00000138356
ZNF486,ENSG00000256229
SIX5,ENSG00000177045
MPC2,ENSG00000143158
TGFBRAP1,ENSG00000135966
ATG16L1,ENSG00000085978
GPCPD1,ENSG00000125772
MMEL1,ENSG00000142606
RFX8,ENSG00000196460
FAM222A,ENSG00000139438
C3orf80,ENSG00000180044
COMMD10,ENSG00000145781
NKTR,ENSG00000114857
BLOC1S4,ENSG00000186222
TCP1,ENSG00000120438
S100A9,ENSG00000163220
SMURF1,ENSG00000198742
HUNK,ENSG00000142149
P2RY11,ENSG00000244165
SLC30A3,ENSG00000115194
ASTN1,ENSG00000152092
ZBED6CL,ENSG00000188707
RERE,ENSG00000142599
CCNB1IP1,ENSG00000100814
NDST2,ENSG00000166507
CISD1,ENSG00000122873
LCA5L,ENSG00000157578
CUTA,ENSG00000112514
SLC5A4,ENSG00000100191
CLNS1A,ENSG00000074201
MRPL21,ENSG00000197345
MRPS21,ENSG00000266472
NMI,ENSG00000123609
HAX1,ENSG00000143575
INPP4B,ENSG00000109452
RPL37,ENSG00000145592
ECT2,ENSG00000114346
IL21,ENSG00000138684
TMEM187,ENSG00000177854
LPA,ENSG00000198670
LRRC57,ENSG00000180979
GPR137,ENSG00000173264
GRHL3,ENSG00000158055
ETFB,ENSG00000105379
UGT1A5,ENSG00000240224
ZNF329,ENSG00000181894
TMEM52,ENSG00000178821
PSD4,ENSG00000125637
LHX4,ENSG00000121454
GRSF1,ENSG00000132463
KRT13,ENSG00000171401
DNAJA3,ENSG00000103423
MRPL20,ENSG00000242485
SMOX,ENSG00000088826
RAP1GDS1,ENSG00000138698
STK11,ENSG00000118046
PCSK4,ENSG00000115257
TMEM31,ENSG00000179363
TRIM11,ENSG00000154370
RBBP8,ENSG00000101773
DNAH10,ENSG00000197653
FEZF1,ENSG00000128610
LTF,ENSG00000012223
PMCH,ENSG00000183395
PRPF31,ENSG00000105618
CER1,ENSG00000147869
AFTPH,ENSG00000119844
CLEC4D,ENSG00000166527
DDX39A,ENSG00000123136
UBQLN2,ENSG00000188021
MBTD1,ENSG00000011258
OGFOD3,ENSG00000181396
SIRPD,ENSG00000125900
PTBP2,ENSG00000117569
PPP1R3D,ENSG00000132825
PRR5L,ENSG00000135362
ELAVL3,ENSG00000196361
ZNF311,ENSG00000197935
USP8,ENSG00000138592
PBDC1,ENSG00000102390
PREX1,ENSG00000124126
EPB41,ENSG00000159023
TRIM39,ENSG00000204599
WNT5B,ENSG00000111186
ZNF878,ENSG00000257446
CTSS,ENSG00000163131
HLA-A,ENSG00000206503
TMEM151A,ENSG00000179292
GSN,ENSG00000148180
ABI2,ENSG00000138443
ANKRD33,ENSG00000167612
RRM2,ENSG00000171848
STRIP1,ENSG00000143093
OLIG1,ENSG00000184221
TRPM3,ENSG00000083067
PABPC4,ENSG00000090621
LIN7C,ENSG00000148943
MBD3L2,ENSG00000230522
LRFN1,ENSG00000128011
SOGA3,ENSG00000214338
CARD14,ENSG00000141527
FAM160B2,ENSG00000158863
TANC2,ENSG00000170921
TSPAN5,ENSG00000168785
MIPEP,ENSG00000027001
PZP,ENSG00000126838
CASP7,ENSG00000165806
CDC37L1,ENSG00000106993
MSH5,ENSG00000204410
DERL3,ENSG00000099958
GMFB,ENSG00000197045
FBXL13,ENSG00000161040
SF3B3,ENSG00000189091
COA4,ENSG00000181924
CDC37,ENSG00000105401
ZNF131,ENSG00000172262
GOLPH3L,ENSG00000143457
CHRNA7,ENSG00000175344
CREG1,ENSG00000143162
CYP7B1,ENSG00000172817
ALG13,ENSG00000101901
NUDT18,ENSG00000275074
SLC25A41,ENSG00000181240
SPN,ENSG00000197471
NFAT5,ENSG00000102908
FSD2,ENSG00000186628
FOXD4L3,ENSG00000187559
AMBN,ENSG00000178522
MICALL1,ENSG00000100139
TRIM67,ENSG00000119283
FBXW8,ENSG00000174989
FAN1,ENSG00000198690
TTC9,ENSG00000133985
DTHD1,ENSG00000197057
PNPLA8,ENSG00000135241
FECH,ENSG00000066926
CAPN13,ENSG00000162949
RIMS1,ENSG00000079841
RBM26,ENSG00000139746
C2orf74,ENSG00000237651
SUPT6H,ENSG00000109111
UNC93A,ENSG00000112494
ZNF614,ENSG00000142556
ARL17A,ENSG00000185829
FMO6P,ENSG00000117507
OLFM3,ENSG00000118733
LRRC30,ENSG00000206422
MYLIP,ENSG00000007944
TMCC2,ENSG00000133069
GRM5,ENSG00000168959
LRRC27,ENSG00000148814
FABP9,ENSG00000205186
NDRG4,ENSG00000103034
STK19,ENSG00000204344
TMEM117,ENSG00000139173
LRRC18,ENSG00000165383
GOLGA8K,ENSG00000249931
PARP11,ENSG00000111224
ADIPOQ,ENSG00000181092
XKR7,ENSG00000260903
PGAP1,ENSG00000197121
TOMM40L,ENSG00000158882
MAPK1,ENSG00000100030
CXCR6,ENSG00000172215
ZNF321P,ENSG00000213801
GAS2L3,ENSG00000139354
CLPB,ENSG00000162129
DEFA6,ENSG00000164822
P2RY10,ENSG00000078589
TRIM66,ENSG00000166436
EPB41L4A,ENSG00000129595
LY6G6F,ENSG00000204424
CAST,ENSG00000153113
LRRTM3,ENSG00000198739
IRS2,ENSG00000185950
FAM81A,ENSG00000157470
CST4,ENSG00000101441
GNL2,ENSG00000134697
PAGE4,ENSG00000101951
GAGE12F,ENSG00000236362
DAZ1,ENSG00000188120
PSD3,ENSG00000156011
IER3IP1,ENSG00000134049
CCDC160,ENSG00000203952
PDX1,ENSG00000139515
TRIM56,ENSG00000169871
WIPI2,ENSG00000157954
ZC2HC1A,ENSG00000104427
LSM11,ENSG00000155858
SLC45A2,ENSG00000164175
PARD6G,ENSG00000178184
FBXW12,ENSG00000164049
SPRYD3,ENSG00000167778
TSPY10,ENSG00000236424
SMAD1,ENSG00000170365
UBL3,ENSG00000122042
FAM13B,ENSG00000031003
C9orf50,ENSG00000179058
FAM207A,ENSG00000160256
HDAC11,ENSG00000163517
MAGEE2,ENSG00000186675
OCIAD1,ENSG00000109180
ZNF81,ENSG00000197779
PHF3,ENSG00000118482
MTPN,ENSG00000105887
ZNF514,ENSG00000144026
CLCF1,ENSG00000175505
MIEF1,ENSG00000100335
IFT57,ENSG00000114446
TCF7,ENSG00000081059
SCAF11,ENSG00000139218
TCP10L,ENSG00000242220
ANO1,ENSG00000131620
DUSP7,ENSG00000164086
KIAA1211,ENSG00000109265
PLEKHG6,ENSG00000008323
RETN,ENSG00000104918
GLUD1,ENSG00000148672
CDCA3,ENSG00000111665
CTRB1,ENSG00000168925
TFEC,ENSG00000105967
RNF138,ENSG00000134758
PLIN3,ENSG00000105355
